date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
2012-07-27,0.0,163.19,-53.83,100.39,17.85,13.79,0.56,-1.8,0.37,0.39,0.45,0.43,0.0,0.0,-72.1,100.18,12.63,9.92,-1.7,-3.93,0.37,0.39,0.44,0.43,0.0,524.02,-31.43,100.71,22.5,15.82,1.74,0.61,0.37,0.4,0.45,0.43,0.85,4.87,0.34
2012-07-28,0.0,142.8,-56.55,100.16,15.03,7.73,2.54,-0.67,0.37,0.39,0.44,0.43,0.0,0.0,-87.17,100.04,12.17,6.15,0.98,-3.68,0.36,0.39,0.44,0.43,0.0,470.68,-13.12,100.28,18.13,9.37,4.42,1.47,0.37,0.39,0.44,0.43,0.08,5.85,0.32
2012-07-29,0.0,179.85,-73.04,100.21,13.57,9.24,3.28,2.13,0.39,0.39,0.44,0.43,0.0,0.0,-90.77,100.11,10.18,6.75,2.54,1.07,0.36,0.39,0.44,0.43,0.0,505.89,-55.76,100.4,17.44,11.1,4.49,3.82,0.42,0.39,0.44,0.43,6.08,5.2,0.31
2012-07-30,0.0,206.39,-75.94,100.56,13.4,8.23,3.67,1.3,0.41,0.39,0.44,0.43,0.0,0.0,-91.28,100.4,8.83,6.72,1.7,-0.41,0.4,0.39,0.44,0.43,0.0,573.01,-57.52,100.72,17.35,10.1,5.44,2.1,0.42,0.39,0.44,0.43,0.73,6.18,0.33
2012-07-31,0.0,87.32,-29.81,100.53,14.93,11.74,1.64,2.69,0.41,0.39,0.44,0.43,0.0,0.0,-56.59,100.43,11.16,7.42,-1.58,1.67,0.4,0.39,0.44,0.43,0.0,375.37,-7.58,100.72,19.29,15.1,5.13,4.94,0.41,0.39,0.44,0.43,2.79,3.14,0.34
2012-08-01,0.0,134.57,-53.78,100.04,17.04,14.18,-0.04,4.24,0.41,0.39,0.44,0.43,0.0,0.0,-74.97,99.76,12.48,11.82,-1.84,2.56,0.41,0.39,0.44,0.43,0.0,449.93,-26.77,100.41,21.0,16.57,2.2,6.05,0.42,0.39,0.44,0.43,1.68,3.91,0.32
2012-08-02,0.0,196.65,-60.62,100.1,16.69,12.72,2.93,3.56,0.4,0.39,0.43,0.43,0.0,0.0,-91.69,99.87,13.69,11.25,1.91,2.0,0.4,0.39,0.43,0.43,0.0,581.01,-27.43,100.31,20.14,13.8,4.04,5.44,0.41,0.39,0.44,0.43,1.27,6.13,0.31
2012-08-03,0.0,185.0,-68.32,100.32,16.13,12.17,1.76,4.08,0.4,0.39,0.43,0.43,0.0,0.0,-82.66,100.22,11.9,10.36,0.92,2.58,0.39,0.39,0.43,0.43,0.0,531.86,-45.31,100.41,19.69,14.82,3.17,5.38,0.4,0.39,0.43,0.43,0.7,5.66,0.31
2012-08-04,0.0,173.53,-59.4,100.07,16.11,12.79,0.98,4.09,0.42,0.39,0.43,0.43,0.0,0.0,-80.99,99.94,13.17,11.44,-0.07,3.08,0.39,0.39,0.43,0.43,0.0,523.86,-26.76,100.3,19.47,14.65,1.79,5.73,0.46,0.4,0.43,0.43,6.53,4.96,0.31
2012-08-05,0.0,166.44,-61.8,99.83,15.46,12.57,0.67,2.62,0.45,0.4,0.43,0.43,0.0,0.0,-83.88,99.65,11.71,11.44,0.06,1.67,0.43,0.4,0.43,0.43,0.0,460.52,-29.22,99.99,19.1,14.54,1.38,3.96,0.48,0.42,0.43,0.43,7.48,3.93,0.32
2012-08-06,0.0,185.14,-63.37,99.98,15.4,11.8,2.98,1.24,0.44,0.42,0.43,0.43,0.0,0.0,-88.75,99.68,11.84,11.15,1.57,0.07,0.43,0.42,0.43,0.43,0.0,521.55,-38.63,100.5,19.66,13.01,4.57,2.81,0.45,0.42,0.43,0.43,3.27,4.99,0.34
2012-08-07,0.0,146.88,-52.24,101.0,15.07,11.34,3.53,1.55,0.43,0.42,0.43,0.43,0.0,0.0,-68.62,100.55,10.74,9.33,1.01,-0.15,0.43,0.42,0.43,0.43,0.0,472.62,-26.88,101.28,18.78,13.03,5.18,2.32,0.44,0.42,0.43,0.43,0.68,4.74,0.33
2012-08-08,0.0,151.39,-40.18,101.36,17.28,13.55,0.88,-0.77,0.44,0.42,0.43,0.43,0.0,0.0,-72.39,101.21,14.05,12.48,-1.33,-2.99,0.43,0.42,0.43,0.43,0.0,495.88,-1.52,101.56,20.65,14.8,1.89,1.83,0.45,0.42,0.43,0.43,3.18,4.16,0.31
2012-08-09,0.0,186.67,-61.31,101.7,17.63,13.36,0.09,-0.4,0.42,0.42,0.43,0.43,0.0,0.0,-96.59,101.56,12.51,11.78,-2.03,-2.3,0.41,0.42,0.42,0.43,0.0,599.06,-7.9,101.85,22.46,14.94,1.77,1.41,0.43,0.42,0.43,0.43,0.1,4.7,0.3
2012-08-10,0.0,193.71,-63.35,101.75,17.98,13.66,-0.91,0.35,0.41,0.42,0.42,0.43,0.0,0.0,-107.79,101.61,12.32,12.29,-2.51,-0.6,0.4,0.41,0.42,0.43,0.0,597.69,-25.66,101.86,22.8,15.48,0.01,1.9,0.41,0.42,0.42,0.43,0.01,4.72,0.28
2012-08-11,0.0,209.96,-76.45,101.25,17.09,12.16,-3.84,0.73,0.4,0.41,0.42,0.43,0.0,0.0,-108.73,100.78,13.48,10.75,-5.4,-0.18,0.39,0.41,0.42,0.43,0.0,631.81,-41.39,101.64,21.01,14.06,-2.07,2.1,0.4,0.41,0.42,0.43,0.01,6.62,0.26
2012-08-12,0.0,208.41,-70.11,100.38,18.68,14.35,-3.03,1.66,0.38,0.4,0.42,0.43,0.0,0.0,-100.03,100.22,14.31,12.82,-4.37,0.03,0.38,0.4,0.42,0.43,0.0,634.46,-50.86,100.72,22.84,15.41,1.31,3.21,0.39,0.41,0.42,0.43,0.01,6.19,0.26
2012-08-13,0.0,112.74,-46.96,100.22,17.67,14.69,0.23,3.38,0.38,0.4,0.42,0.43,0.0,0.0,-60.23,100.17,14.02,13.44,-0.77,2.15,0.38,0.4,0.42,0.43,0.0,369.01,-34.15,100.28,20.56,15.53,1.3,5.04,0.38,0.4,0.42,0.43,1.23,3.55,0.26
2012-08-14,0.0,160.86,-43.57,100.24,19.0,14.38,-0.27,2.82,0.41,0.4,0.42,0.43,0.0,0.0,-87.34,100.13,15.77,12.19,-2.29,1.62,0.39,0.39,0.42,0.43,0.0,522.88,-3.31,100.35,23.16,15.86,1.71,3.81,0.42,0.4,0.42,0.43,3.39,5.36,0.26
2012-08-15,0.0,99.08,-53.15,99.83,18.49,15.34,-2.12,2.99,0.42,0.4,0.42,0.43,0.0,0.0,-95.85,99.47,15.81,10.65,-6.88,0.42,0.4,0.39,0.42,0.43,0.0,332.78,-18.3,100.25,22.64,19.18,4.25,5.46,0.47,0.41,0.42,0.43,6.74,3.88,0.27
2012-08-16,0.0,163.51,-56.74,100.51,18.0,12.34,1.66,4.73,0.43,0.41,0.42,0.43,0.0,0.0,-81.49,100.08,15.14,11.12,-2.74,2.91,0.42,0.41,0.42,0.43,0.0,472.81,-25.94,100.77,20.87,13.54,3.89,6.37,0.44,0.41,0.42,0.43,0.34,7.03,0.26
2012-08-17,0.0,146.92,-42.62,100.48,20.58,14.53,-0.25,5.2,0.42,0.41,0.42,0.43,0.0,0.0,-83.31,100.38,16.98,12.28,-4.13,3.12,0.41,0.4,0.41,0.43,0.0,390.16,-14.39,100.59,24.25,16.65,3.83,7.49,0.43,0.41,0.42,0.43,1.61,7.5,0.25
2012-08-18,0.0,213.3,-71.0,100.51,22.93,16.37,1.35,2.21,0.4,0.4,0.41,0.43,0.0,0.0,-100.53,100.33,19.04,12.25,-2.32,-2.16,0.39,0.4,0.41,0.43,0.0,630.63,-49.23,100.74,27.33,19.04,3.37,4.85,0.41,0.4,0.41,0.43,0.0,7.46,0.23
2012-08-19,0.0,196.43,-64.73,100.62,22.53,17.91,0.68,-0.52,0.38,0.4,0.41,0.43,0.0,0.0,-93.65,100.43,17.42,16.74,-2.3,-2.52,0.38,0.39,0.41,0.43,0.0,594.25,-48.24,100.79,27.92,18.84,4.16,3.31,0.39,0.4,0.41,0.43,0.09,5.84,0.22
2012-08-20,0.0,135.8,-55.62,101.0,19.24,15.83,2.26,1.24,0.38,0.39,0.41,0.43,0.0,0.0,-74.58,100.81,15.72,14.38,0.68,-1.08,0.38,0.39,0.41,0.43,0.0,414.34,-15.66,101.14,22.47,17.49,3.7,3.63,0.38,0.39,0.41,0.43,0.87,4.24,0.23
2012-08-21,0.0,114.07,-49.59,100.82,17.51,13.22,2.75,0.69,0.38,0.39,0.41,0.43,0.0,0.0,-71.38,100.59,14.71,12.36,1.18,-0.38,0.37,0.39,0.41,0.43,0.0,440.9,-24.09,101.1,21.53,14.39,4.46,1.99,0.38,0.39,0.41,0.43,0.23,3.95,0.22
2012-08-22,0.0,149.33,-70.43,100.73,16.14,10.66,4.78,1.62,0.37,0.38,0.41,0.43,0.0,0.0,-80.89,100.61,11.99,9.16,3.04,1.1,0.37,0.38,0.41,0.43,0.0,431.79,-45.59,100.82,19.81,12.45,6.42,2.28,0.37,0.39,0.41,0.43,0.36,6.32,0.22
2012-08-23,0.0,123.83,-49.75,100.5,15.76,10.6,2.21,1.38,0.36,0.38,0.41,0.43,0.0,0.0,-75.69,100.06,11.68,9.16,0.34,0.63,0.36,0.38,0.41,0.43,0.0,442.9,-27.32,100.78,19.3,11.81,3.37,1.95,0.37,0.38,0.41,0.43,0.05,4.2,0.22
2012-08-24,0.0,142.73,-50.85,99.59,16.21,11.28,0.65,2.81,0.36,0.38,0.41,0.43,0.0,0.0,-94.03,99.19,12.49,9.06,-1.91,0.88,0.36,0.37,0.41,0.43,0.0,520.04,-11.22,100.01,20.54,13.54,2.18,4.57,0.39,0.38,0.41,0.43,3.13,4.96,0.22
2012-08-25,0.0,100.88,-33.61,99.17,16.25,13.95,2.47,2.35,0.42,0.39,0.4,0.43,0.0,0.0,-54.52,99.04,14.36,12.35,-1.06,-1.1,0.4,0.37,0.4,0.43,0.0,409.51,-3.32,99.62,18.92,15.01,5.47,3.58,0.49,0.41,0.41,0.43,12.67,3.01,0.22
2012-08-26,0.0,160.5,-56.33,100.51,15.96,10.86,3.81,-0.92,0.41,0.41,0.4,0.43,0.0,0.0,-91.66,99.69,13.43,8.73,1.27,-2.61,0.41,0.41,0.4,0.43,0.0,454.51,-5.24,100.97,18.81,12.33,5.82,2.0,0.42,0.41,0.4,0.43,0.59,5.53,0.21
2012-08-27,0.0,91.58,-44.13,100.48,15.9,11.87,0.24,4.92,0.41,0.41,0.4,0.43,0.0,0.0,-69.77,99.97,11.53,9.63,-1.29,2.17,0.4,0.41,0.4,0.43,0.0,252.3,-12.06,100.95,19.02,13.52,1.62,7.22,0.42,0.41,0.4,0.43,2.45,4.32,0.22
2012-08-28,0.0,127.07,-44.05,100.35,17.1,12.39,3.25,2.96,0.42,0.41,0.4,0.43,0.0,0.0,-75.18,99.9,14.22,10.59,1.19,1.34,0.41,0.41,0.4,0.43,0.0,410.99,-7.25,100.63,20.48,14.81,5.18,4.84,0.42,0.41,0.4,0.43,0.54,5.25,0.22
2012-08-29,0.0,78.1,-54.27,100.31,14.88,12.18,1.51,4.65,0.43,0.41,0.4,0.43,0.0,0.0,-78.6,100.19,12.85,10.07,0.02,3.91,0.41,0.41,0.4,0.43,0.0,296.28,-29.16,100.56,17.94,13.72,3.35,6.25,0.46,0.41,0.4,0.43,5.62,2.89,0.24
2012-08-30,0.0,102.79,-57.52,100.69,13.34,9.79,2.65,-1.59,0.45,0.42,0.4,0.43,0.0,0.0,-89.58,100.22,9.34,3.01,1.42,-7.64,0.44,0.41,0.4,0.43,0.0,430.4,-20.23,101.6,17.46,13.01,4.32,4.75,0.48,0.43,0.4,0.43,5.79,3.84,0.23
2012-08-31,0.0,167.89,-71.93,101.89,12.08,4.28,2.5,-3.29,0.44,0.43,0.4,0.43,0.0,0.0,-103.6,101.61,7.44,2.29,1.87,-5.07,0.42,0.43,0.4,0.43,0.0,533.45,-20.64,102.02,16.0,7.5,3.2,-0.6,0.45,0.43,0.4,0.43,0.0,6.57,0.22
2012-09-01,0.0,76.09,-29.37,101.63,15.28,11.14,2.54,1.52,0.42,0.42,0.4,0.43,0.0,0.0,-70.06,101.42,12.32,7.93,1.18,-0.26,0.42,0.42,0.4,0.43,0.0,344.69,-6.79,101.87,19.42,13.51,3.67,2.47,0.42,0.43,0.4,0.43,0.27,2.98,0.2
2012-09-02,0.0,46.75,-29.36,101.51,15.23,12.99,2.86,0.82,0.42,0.42,0.4,0.43,0.0,0.0,-71.68,101.41,11.47,10.56,1.73,-0.07,0.42,0.42,0.4,0.43,0.0,207.61,-5.85,101.67,18.33,14.98,4.12,1.36,0.42,0.42,0.4,0.43,0.1,1.6,0.2
2012-09-03,0.0,170.68,-67.96,101.66,16.52,12.61,1.55,-0.68,0.41,0.42,0.4,0.43,0.0,0.0,-102.34,101.55,11.82,10.88,0.95,-2.0,0.4,0.41,0.4,0.43,0.0,526.47,-30.93,101.76,21.09,14.54,2.21,1.39,0.42,0.42,0.4,0.43,0.0,3.97,0.21
2012-09-04,0.0,113.68,-49.9,101.46,16.58,13.09,2.35,-1.65,0.4,0.41,0.4,0.43,0.0,0.0,-73.82,101.38,12.63,8.4,1.53,-4.1,0.4,0.41,0.4,0.43,0.0,435.94,-13.16,101.59,21.16,15.74,3.48,0.94,0.4,0.41,0.4,0.43,0.11,3.51,0.21
2012-09-05,0.0,181.31,-87.41,101.8,13.28,8.14,0.13,-3.14,0.39,0.41,0.4,0.43,0.0,0.0,-113.61,101.6,9.29,7.34,-2.12,-4.61,0.39,0.4,0.4,0.43,0.0,551.9,-41.01,102.07,17.42,8.69,1.65,-0.19,0.4,0.41,0.4,0.43,0.0,5.34,0.2
2012-09-06,0.0,170.14,-79.65,101.86,14.2,8.47,2.13,1.61,0.39,0.4,0.4,0.43,0.0,0.0,-116.79,101.57,8.08,7.24,-0.62,-0.13,0.38,0.4,0.4,0.43,0.0,523.67,-35.71,102.06,19.44,10.12,4.17,3.01,0.39,0.4,0.4,0.43,0.0,5.0,0.19
2012-09-07,0.0,180.27,-80.95,101.5,16.29,10.61,3.11,0.39,0.38,0.4,0.4,0.43,0.0,0.0,-112.23,101.41,10.42,8.4,2.28,-0.32,0.37,0.39,0.4,0.43,0.0,558.66,-51.92,101.61,22.54,12.61,3.97,1.33,0.38,0.4,0.4,0.43,0.0,5.3,0.19
2012-09-08,0.0,174.22,-86.47,101.13,16.47,11.02,0.46,1.2,0.37,0.39,0.4,0.43,0.0,0.0,-123.97,100.78,9.93,9.77,-0.49,-0.8,0.37,0.39,0.4,0.43,0.0,563.88,-44.2,101.41,23.14,13.86,2.09,2.56,0.37,0.39,0.4,0.43,0.0,4.29,0.18
2012-09-09,0.0,175.1,-84.14,100.23,17.88,11.11,0.77,3.76,0.36,0.38,0.4,0.43,0.0,0.0,-120.31,99.91,11.12,8.81,-1.26,2.02,0.36,0.38,0.4,0.43,0.0,566.1,-61.74,100.72,25.88,13.5,3.73,5.75,0.37,0.39,0.4,0.43,0.0,6.33,0.17
2012-09-10,0.0,82.18,-32.05,100.03,17.37,13.39,3.89,5.06,0.36,0.38,0.4,0.43,0.0,0.0,-65.98,99.94,14.83,12.53,2.77,4.14,0.36,0.38,0.4,0.43,0.0,306.2,-7.69,100.11,20.02,14.55,5.17,6.15,0.36,0.38,0.4,0.43,0.64,5.01,0.18
2012-09-11,0.0,142.16,-62.0,100.27,14.26,6.71,5.1,0.16,0.36,0.38,0.39,0.43,0.0,0.0,-96.59,99.89,10.44,2.22,3.45,-1.52,0.36,0.37,0.39,0.43,0.0,499.38,-20.6,100.65,16.19,12.76,6.96,4.87,0.37,0.38,0.4,0.43,1.01,7.22,0.17
2012-09-12,0.0,103.7,-61.03,100.48,11.9,7.03,3.96,-0.09,0.37,0.37,0.39,0.43,0.0,0.0,-86.39,100.24,7.37,4.2,2.41,-5.39,0.36,0.37,0.39,0.43,0.0,466.14,-22.06,100.63,16.41,11.36,5.97,1.97,0.39,0.37,0.39,0.43,3.36,4.2,0.18
2012-09-13,0.0,161.13,-82.48,100.91,12.13,6.73,3.1,-0.22,0.39,0.37,0.39,0.43,0.0,0.0,-116.22,100.55,6.69,5.39,1.52,-4.95,0.38,0.37,0.39,0.43,0.0,536.23,-53.58,101.15,16.55,9.35,4.76,3.71,0.39,0.37,0.39,0.43,0.0,4.93,0.19
2012-09-14,0.0,78.8,-48.5,100.36,14.67,8.87,5.56,-0.23,0.38,0.37,0.39,0.43,0.0,0.0,-81.47,100.12,11.59,6.68,3.4,-2.86,0.37,0.37,0.39,0.43,0.0,250.12,-18.52,100.77,17.01,11.55,8.02,3.79,0.38,0.37,0.39,0.43,0.31,5.45,0.17
2012-09-15,0.0,159.44,-82.92,100.76,13.87,9.14,3.09,0.75,0.37,0.37,0.39,0.43,0.0,0.0,-117.44,100.63,8.73,7.43,2.18,-1.11,0.36,0.37,0.39,0.43,0.0,529.15,-51.82,100.9,19.06,10.8,3.72,2.0,0.37,0.37,0.39,0.43,0.0,4.3,0.16
2012-09-16,0.0,96.22,-39.54,100.32,15.26,10.59,3.69,2.75,0.36,0.37,0.39,0.43,0.0,0.0,-55.82,100.12,12.16,9.64,1.93,1.93,0.36,0.37,0.39,0.43,0.0,317.84,-14.62,100.59,18.29,11.66,5.35,3.16,0.36,0.37,0.39,0.43,0.01,4.58,0.16
2012-09-17,0.0,144.66,-63.9,100.25,14.82,8.75,3.9,1.59,0.35,0.36,0.39,0.43,0.0,0.0,-118.04,100.13,11.1,6.15,2.44,0.12,0.35,0.36,0.39,0.43,0.0,509.65,-15.59,100.41,17.71,12.37,5.89,2.95,0.36,0.37,0.39,0.43,0.09,5.77,0.18
2012-09-18,0.0,140.12,-81.53,100.36,12.25,5.69,4.86,-0.79,0.35,0.36,0.39,0.43,0.0,0.0,-109.78,100.01,8.63,2.78,3.81,-2.95,0.34,0.36,0.39,0.43,0.0,444.42,-32.89,100.88,15.0,9.07,6.23,2.4,0.35,0.36,0.39,0.43,0.09,5.98,0.16
2012-09-19,0.0,120.29,-76.47,101.17,10.59,3.92,4.17,-1.19,0.34,0.36,0.39,0.43,0.0,0.0,-101.3,100.91,6.98,2.77,2.28,-3.11,0.34,0.36,0.39,0.43,0.0,470.28,-52.13,101.35,14.29,5.07,5.67,0.98,0.34,0.36,0.39,0.43,0.07,5.08,0.16
2012-09-20,0.0,88.44,-46.38,101.09,12.17,6.48,2.92,2.31,0.34,0.36,0.39,0.43,0.0,0.0,-75.39,100.91,8.07,4.25,1.83,1.28,0.34,0.36,0.39,0.43,0.0,402.79,-26.82,101.3,16.32,8.3,5.61,3.15,0.34,0.36,0.39,0.43,0.01,4.03,0.16
2012-09-21,0.0,75.27,-41.95,100.6,11.84,8.39,1.87,-0.48,0.34,0.35,0.39,0.43,0.0,0.0,-64.62,100.37,8.48,7.61,-0.06,-4.61,0.33,0.35,0.39,0.43,0.0,255.05,-20.95,100.89,15.3,9.96,3.23,2.48,0.35,0.36,0.39,0.43,1.96,2.5,0.16
2012-09-22,0.0,120.66,-73.28,101.05,9.76,4.71,-0.58,-2.57,0.35,0.35,0.39,0.43,0.0,-0.0,-94.75,100.72,5.38,2.45,-2.72,-4.11,0.35,0.35,0.38,0.43,0.0,425.48,-43.08,101.2,13.79,6.98,1.43,-0.77,0.35,0.35,0.39,0.43,0.0,3.34,0.15
2012-09-23,0.0,21.66,-25.05,100.08,10.15,7.56,-4.87,-0.55,0.4,0.36,0.38,0.43,0.0,-0.0,-60.07,98.75,7.92,4.68,-7.18,-1.46,0.35,0.35,0.38,0.43,0.0,103.24,-1.42,101.03,12.59,10.4,-2.48,0.87,0.48,0.41,0.38,0.43,21.99,1.68,0.17
2012-09-24,0.0,27.86,-31.23,97.95,12.37,10.28,1.1,2.41,0.46,0.43,0.39,0.43,0.0,-0.0,-86.44,97.54,9.51,6.47,-4.47,-0.62,0.44,0.41,0.38,0.43,0.0,98.99,-2.01,98.64,14.92,14.76,8.41,5.56,0.49,0.46,0.39,0.43,9.91,1.93,0.25
2012-09-25,0.0,105.4,-68.96,97.91,11.38,7.17,2.02,5.98,0.44,0.45,0.39,0.43,0.0,-0.0,-91.88,97.83,8.51,5.85,-0.96,4.43,0.44,0.44,0.39,0.43,0.0,382.09,-52.13,98.04,14.62,8.52,4.27,8.15,0.44,0.45,0.39,0.43,1.08,4.56,0.2
2012-09-26,0.0,71.49,-47.2,98.38,11.31,9.29,-0.6,2.93,0.44,0.44,0.39,0.43,0.0,-0.0,-67.6,97.99,7.69,7.39,-1.36,-1.92,0.44,0.44,0.39,0.43,0.0,230.59,-24.43,99.01,14.21,10.3,0.84,5.37,0.45,0.44,0.39,0.43,1.85,1.72,0.16
2012-09-27,0.0,74.44,-35.93,99.75,10.97,7.71,2.37,-1.95,0.44,0.44,0.39,0.43,0.0,-0.0,-68.48,99.09,8.01,5.73,0.5,-4.48,0.43,0.43,0.39,0.43,0.0,293.29,-10.83,100.33,14.18,9.17,4.15,1.1,0.44,0.44,0.39,0.43,0.1,2.62,0.17
2012-09-28,0.0,84.58,-58.05,100.28,11.62,8.13,3.82,2.7,0.43,0.43,0.39,0.43,0.0,-0.0,-77.87,100.18,7.81,6.81,2.29,1.24,0.43,0.43,0.39,0.43,0.0,307.6,-36.46,100.38,15.77,9.99,6.53,5.14,0.43,0.43,0.39,0.43,0.68,3.14,0.16
2012-09-29,0.0,106.2,-71.82,100.81,10.43,5.34,4.07,-0.3,0.42,0.43,0.39,0.43,0.0,0.0,-103.46,100.38,7.29,3.78,2.65,-2.13,0.42,0.43,0.39,0.43,0.0,438.85,-48.75,101.17,13.87,7.38,5.9,1.36,0.43,0.43,0.39,0.43,0.02,3.89,0.15
2012-09-30,0.0,90.03,-47.86,100.84,11.81,7.91,3.86,4.14,0.42,0.42,0.39,0.43,0.0,-0.0,-71.63,100.5,6.6,4.31,1.89,1.72,0.41,0.42,0.39,0.43,0.0,343.36,-20.25,101.14,16.39,10.68,6.95,5.42,0.42,0.43,0.39,0.43,0.12,4.06,0.15
2012-10-01,0.0,47.35,-30.75,100.22,13.84,11.29,3.25,3.74,0.43,0.42,0.39,0.43,0.0,0.0,-67.77,100.11,11.27,9.12,2.06,2.84,0.41,0.42,0.39,0.43,0.0,259.27,-0.69,100.45,16.33,12.87,4.48,5.49,0.44,0.42,0.39,0.43,3.29,2.12,0.17
2012-10-02,0.0,82.85,-48.81,99.99,12.58,9.49,3.26,5.03,0.44,0.42,0.39,0.43,0.0,-0.0,-70.64,99.57,9.83,8.25,1.77,3.18,0.43,0.42,0.39,0.43,0.0,328.76,-17.49,100.24,16.21,10.97,5.43,6.44,0.46,0.42,0.39,0.43,3.73,3.51,0.17
2012-10-03,0.0,110.58,-71.44,99.56,11.46,6.88,4.37,3.35,0.44,0.43,0.39,0.43,0.0,-0.0,-100.14,99.45,8.03,3.94,2.83,2.13,0.43,0.42,0.39,0.43,0.0,417.16,-27.54,99.66,14.16,10.39,6.55,5.12,0.45,0.43,0.39,0.43,0.77,4.41,0.16
2012-10-04,0.0,83.74,-57.23,99.84,10.23,6.18,3.41,2.06,0.43,0.42,0.39,0.43,0.0,0.0,-88.4,99.52,6.32,5.38,1.79,0.41,0.42,0.42,0.39,0.43,0.0,356.15,-29.4,100.11,13.62,7.37,5.79,4.32,0.43,0.43,0.39,0.43,0.49,3.13,0.17
2012-10-05,0.0,73.88,-29.32,99.75,11.45,7.91,2.85,0.98,0.46,0.45,0.39,0.43,0.0,0.0,-71.36,99.04,9.17,5.76,-3.0,-1.56,0.43,0.42,0.39,0.43,0.0,329.35,2.18,100.13,14.21,11.12,6.67,3.35,0.49,0.46,0.4,0.43,16.24,3.23,0.26
2012-10-06,0.0,123.63,-59.84,100.37,10.27,6.14,1.12,-1.88,0.45,0.46,0.41,0.43,0.0,0.0,-118.74,100.01,6.96,4.9,-0.02,-2.86,0.43,0.45,0.4,0.43,0.0,445.16,-12.25,100.79,14.24,7.42,2.54,-0.93,0.49,0.47,0.41,0.43,9.56,2.89,0.58
2012-10-07,0.0,78.44,-46.37,101.22,10.42,7.17,0.29,-0.46,0.44,0.45,0.41,0.43,0.0,0.0,-66.19,100.84,6.67,5.71,-1.76,-1.83,0.44,0.45,0.41,0.43,0.0,313.66,-12.97,101.39,13.75,8.47,1.71,1.79,0.44,0.45,0.41,0.43,0.03,1.66,0.41
2012-10-08,0.0,46.56,-34.0,100.67,10.82,8.68,-2.4,0.53,0.44,0.44,0.41,0.43,0.0,0.0,-60.05,100.37,8.88,7.49,-4.16,-2.88,0.44,0.44,0.41,0.43,0.0,167.87,-14.77,101.24,12.64,9.88,-0.74,2.47,0.45,0.45,0.41,0.43,1.61,1.32,0.25
2012-10-09,0.0,95.61,-57.62,100.75,9.82,5.5,-1.77,-1.9,0.44,0.44,0.41,0.43,0.0,0.0,-92.81,100.46,7.2,3.7,-2.9,-3.53,0.43,0.44,0.41,0.43,0.0,375.01,-18.37,100.86,12.49,9.07,-0.75,-0.48,0.44,0.44,0.41,0.43,0.01,2.67,0.18
2012-10-10,0.0,80.64,-48.96,100.63,9.23,4.71,-1.79,0.35,0.43,0.44,0.41,0.42,0.0,0.0,-71.73,100.34,5.02,2.84,-2.34,-1.2,0.43,0.43,0.41,0.42,0.0,315.23,-25.44,100.82,12.81,6.09,-1.37,2.2,0.43,0.44,0.42,0.43,0.0,2.22,0.19
2012-10-11,0.0,57.32,-30.07,99.56,11.7,9.93,-3.35,2.83,0.44,0.43,0.42,0.42,0.0,0.0,-59.7,98.9,8.15,6.05,-5.05,1.53,0.42,0.43,0.42,0.42,0.0,276.27,-0.76,100.28,14.92,13.39,-0.66,3.88,0.48,0.44,0.42,0.42,5.66,1.6,0.19
2012-10-12,0.0,81.3,-52.06,99.54,10.48,6.03,5.14,1.31,0.45,0.44,0.42,0.42,0.0,0.0,-105.55,98.87,6.41,1.9,0.89,-0.33,0.44,0.44,0.42,0.42,0.0,378.52,-1.35,99.93,13.65,13.44,7.51,3.86,0.47,0.44,0.42,0.42,0.47,4.04,0.19
2012-10-13,0.0,67.96,-55.38,99.52,7.42,4.61,1.87,0.29,0.44,0.44,0.42,0.42,0.0,0.0,-72.0,99.37,5.28,3.8,-0.19,-2.52,0.44,0.44,0.42,0.42,0.0,272.53,-27.42,99.82,10.73,5.99,3.56,3.04,0.44,0.44,0.42,0.42,0.91,1.69,0.17
2012-10-14,0.0,96.17,-74.9,99.3,6.68,3.53,2.43,-2.43,0.43,0.44,0.42,0.42,0.0,0.0,-107.09,99.16,2.43,1.84,1.79,-5.1,0.43,0.44,0.42,0.42,0.0,402.22,-56.97,99.44,10.87,4.75,2.89,-0.7,0.44,0.44,0.42,0.42,0.01,2.32,0.18
